,Filename,DocumentID,ESTC_ID,Date,Title,Vol_Number,Author,Imprint,Field_Headings,fn_pages,nofn_pages,TableName,fn.percent,decade,footnotes_present,tags,,
6849,1069902100.xml,1069902100,T058586,1759,"The holy war, made by Shaddai upon Diabolus; for the regaining of the metropolis of the world; or the losing and taking again of the town of Mansoul. By John Bunyan, Author of the Pilgrim's Progress, 1st and 2d Part. Note, The 3d Part suggested to be his, is an Impostor.",0,"Bunyan, John","London : printed for W. Johnston, in Ludgate-Street, 1759.","Bunyan, John,, 1628-1688",1,293,Manifest_LitAndLang2,0.003401361,1750,0,"TY, BQ, CW",,
6856,1070101300.xml,1070101300,T038358,1762,"A letter to the Reverend Mr. Archdeacon Sleech, Occasion'd by his pamphlet called ``mr. Pitfield's Reasons, &c. examined and disproved: With the Writer's Motives for Meddling, &c.'' By Richard Tremlett.",0,"Tremlett, Richard","Exon : printed by A. Brice, in Northgate - street, Exon; and sold by all the Booksellers, 1762.","Sleech, John,, 1711-1788, Criticism and interpretation, Early works to 1800",1,74,Manifest_LitAndLang2,0.013333333,1760,1,FN,IT,
6857,1070101700.xml,1070101700,T200362,1799,Letters of Werter. From the German of Goethe.,0,"Goethe, Johann Wolfgang von","Ludlow : printed at the office of G. Nicholson (from Manchester) Sold by T. Knott, No. 47, Lombard-Street; and Champante & Whitrow, Jewry-Street, Aldgate, London. Anno, 1799.","English letters, Early works to 1800",1,121,Manifest_LitAndLang2,0.008196721,1790,1,FN,C,
6859,1070300102.xml,1070300102,N011678,1716,The lucubrations of Isaac Bickerstaff Esq; revised and corrected by the author. ...,Volume 2,"Steele, Richard, Sir","London : printed by J. N. and sold by E. Nutt, at the Middle-Temple-Gate, in Fleetstreet, 1716.",English essays,1,403,Manifest_LitAndLang2,0.002475248,1710,0,"SE, CW ",,
6865,1070500103.xml,1070500103,N008914,1790,The devil upon two sticks in England: being a continuation of Le diable boiteux of Le Sage.,Volume 3,"Combe, William","London : printed at the Logographic Press; and sold by J. Walter No. 169, Piccadilly; and W. Richardson, under the Royal Exchange, 1790-91.","Ghost stories, English, Early works to 1800",1,235,Manifest_LitAndLang2,0.004237288,1790,0,"P, LB, CW",,
6866,1070500104.xml,1070500104,N008914,1790,The devil upon two sticks in England: being a continuation of Le diable boiteux of Le Sage.,Volume 4,"Combe, William","London : printed at the Logographic Press; and sold by J. Walter No. 169, Piccadilly; and W. Richardson, under the Royal Exchange, 1790-91.","Ghost stories, English, Early works to 1800",1,257,Manifest_LitAndLang2,0.003875969,1790,0,"SM, CW",,
6870,1070600103.xml,1070600103,N013637,1793,The Rambler. In four volumes. ...,Volume 3,"Johnson, Samuel","London : printed for T. Longman, B. Law and Son, H. Baldwin, J. Robson, C. Dilly, [and 16 others in London], 1793.",1796,1,322,Manifest_LitAndLang2,0.003095975,1790,0,CW,,
6877,1070800202.xml,1070800202,N008632,1796,Eloise de Montblanc. A novel. In four volumes. ...,Volume 2,Anon,"London : printed for William Lane, at the Minerva Press, 1796.","English fiction, 18th century",1,265,Manifest_LitAndLang2,0.003759398,1790,0,"P, LB, CW",,
6893,1083900100.xml,1083900100,N001172,1732,"An epistle humbly addressed to the Honourable Mrs. Elizabeth Trevor, Daughter of the Late Sir Richard Steele, Upon Her Marriage with the Honourable John Trevor Esq; Son to the Right Honourable Thomas late Lord Trevor. By Robert Dyer.",0,"Dyer, Robert","London : printed for Lawton Gilliver, at Homer's-Head against St. Dunstan's Church in Fleet Street, MDCCXXXII. [1732].","[Trevor, Elizabeth (Steele)], Early works to 1800",1,18,Manifest_LitAndLang2,0.052631579,1730,2,FN,C,
6894,1083900500.xml,1083900500,N003221,1767,"Dorando, a Spanish tale.",0,"Boswell, James","London : printed for J. Wilkie at the Bible in St. Paul's Church Yard. Sold also by J. Dodsley in Pall-Mall, T. Davies in Russel-Street Covent-Garden, and by the booksellers of Scotland, M.DCC.LXVII. [1767].","Douglas of Douglas, Archibald Douglas,, Baron,, 1748-1827",1,48,Manifest_LitAndLang2,0.020408163,1760,1,FN,IT,
6899,1084300100.xml,1084300100,T122800,1758,The tusculan disputations of Marcus Tullius Cicero. In five books. A new translation. By a gentleman.,0,"Cicero, Marcus Tullius","London : printed for John Whiston, and Benj. White, in Fleet-Street. Sold also by T. and J. Merrill at Cambridge, and J. Fletcher at Oxford, MDCCLVIII. [1758].","Emotions, Early works to 1800, Happiness, Early works to 1800",1,315,Manifest_LitAndLang2,0.003164557,1750,0,"BQ, TY, LB, T",,
6919,1087301800.xml,1087301800,T085545,1731,"Gorgoneicon: being a supplement to Whistoneutes. In which is contain'd a long and prolix historical narration of the Family, Person, Dress, Manner of Life, Principles, Humours, and Notions of Simon Scriblerus, the author of Whistoneutes. And out of which may be extracted the Honey of Divinity, the Marrow of Morality, and the very Quintessence of Policy, Law, and History. Interspersed thro'out with many curious and useful Things in all parts of Life. Together with many merry Scotch Tales, which, it is to be hoped, will be speedily set to Scotch Tunes and Marches, by the best and ablest Hands. The like hardly ever seen before. By Andrew Scriblerus, first cousin to Simon.",0,"Scriblerus, Andrew","London : printed for T. Warner, at the Black Boy in Pater-Noster-Row, [1731].","Scriblerus, Simon, Whistoneutes",1,158,Manifest_LitAndLang2,0.006289308,1730,1,FN,C,
6930,1091000100.xml,1091000100,N015753,1782,"The beauties of Sterne; including all his pathetic tales, & most distinguished observations on life. Selected for the heart of sensibility.",0,"Sterne, Laurence","London : printed for G. Kearsley, Fleet Street-, 1782.","Sterne, Laurence,, 1713-1768",1,310,Manifest_LitAndLang2,0.003215434,1780,0,"LB, TY, CW",,
6931,1091000301.xml,1091000301,N016879,1790,The idler. By the author of The rambler. With additional essays. In two volumes. The fifth edition. ...,Volume 1,"Johnson, Samuel","London : printed for J. Rivington and Sons, and F. Power , in St. Paul's Church Yard ; T. Payne and Son , Mews Gate ; T. Cadell , in the Strand ; J. Nichols , Red Lion Passage, Fleet - Street ; and S. Hayes, Oxford Street, MDCCXC. [1790].",English essays,1,240,Manifest_LitAndLang2,0.004149378,1790,1,FN,C,
6933,1091000403.xml,1091000403,N017379,1785,Harrison's British classicks. Vol. III. Containing The tatler.,Volume 3,Anon,"London : printed for Harrison and Co., 1785.","English literature, 18th century",1,659,Manifest_LitAndLang2,0.001515152,1780,1,FN,C,
6934,1091100500.xml,1091100500,T069518,1781,Modern anecdote of the ancient family of the Kinkvervankotsdarsprakengotchderns: a tale for Christmas 1779. Dedicated to the Honorable Horace Walpole.,0,"Craven, Elizabeth Craven, Baroness","London : printed for the author; and sold by G. Riley, Bookseller, at the City Circulating Library, St. Paul's Church-Yard, MDCCLXXXI. [1781].","Christmas stories, English, 18th century",1,95,Manifest_LitAndLang2,0.010416667,1780,1,FN,C,
6945,1094701100.xml,1094701100,T071684,1796,The sleeping beauty in the wood. A tale.,0,Anon,"[London?] : Printed in the year, 1796.",Fairy tales,1,23,Manifest_LitAndLang2,0.041666667,1790,1,FN,C,
6952,1094701600.xml,1094701600,T125235,1741,"Pueriti<c3><a6> formand<c3><a6> artifex. Authore Hen. Mills, Scholae Croydonensis Praeceptore.",0,"Mills, Henry","Londini : apud J. Pemberton in Fleet-Street, M.DCC.XLI. [1741][1740].","Latin fiction, Early works to 1800",1,64,Manifest_LitAndLang2,0.015384615,1740,1,FN,IT,
6954,1098100202.xml,1098100202,N015902,1787,"The beauties of the Rambler, Adventurer, Connoisseur, World, and Idler. In two volumes. ...",Volume 2,Anon,"London : printed for G. Kearsley, at Johnson's Head, in Fleet-Street, M.DCC.LXXXVII. [1787].","English literature, 18th century",1,398,Manifest_LitAndLang2,0.002506266,1780,0,CW,,
6964,1098300302.xml,1098300302,N013488,1779,The rambler. In four volumes. ...,Volume 2,"Johnson, Samuel","London : printed for W. Strahan, J. Rivington and Sons, J. Hinton, B. Collins, T. Longman, T. Caslon, B. Law, T. Carnan, G. Robinson, T. Lowndes, T. Cadell, H. Baldwin, F. Newbery, J. Knox, J. Bew, J. Nichols, W. Goldsmith, and W. Fox, MDCCLXXIX. [1779].",1796,1,309,Manifest_LitAndLang2,0.003225806,1770,0,"BQ, P, TY, CW",,
6969,1098500103.xml,1098500103,N014708,1791,Celestina. A novel. In four volumes. By Charlotte Smith. ...,Volume 3,"Smith, Charlotte Turner","London : printed for T. Cadell, in the Strand, M.DCC.XCI. [1791].",English fiction,1,304,Manifest_LitAndLang2,0.003278689,1790,0,"SM, CW",,
6973,1098600400.xml,1098600400,N019965,1772,The life and death of Mr. Badman. Presented to the world in a familiar dialogue between Mr. Wiseman and Mr. Attentive. By John Bunyan.,0,"Bunyan, John","Glasgow : printed by Robert and Thomas Duncan, M,DCC,LXXII. [1772].","Allegory, Christian fiction",1,227,Manifest_LitAndLang2,0.004385965,1770,0,"SM, CW, SE",,
6975,1098800100.xml,1098800100,T132425,1743,"Gabrielis Faerni cremonensis fabul<c3><a6> centum. Ex antiquis auctoribus delect<c3><a6>, Carminibus explicatae, novisque aere incisis Iconibus adornatae. Quid accesserit pr<c3><a6>terea patet ex indice editoris Londinensis pr<c3><a6>fationi subjecto.",0,"Faerno, Gabriello","Londini : apud. Guill. Darres, & Claude du Bosc, MDCCXLIII. [1743].",Fables,1,305,Manifest_LitAndLang2,0.003267974,1740,1,FN,IT,
6978,1099000201.xml,1099000201,N012822,1784,"The ring, a novel: In a Series of Letters. By a Young Lady. In Three Volumes. ...",Volume 1,Young Lady,"Dublin : printed for S. Price, W. & H. Whitestone, R. Moncrieffe, T. Walker, G. Burnet, J. Exshaw, L. White, P. Byrne, R. Burton, W. M`Kenzie, M,DCC,LXXXIV. [1784].","Biographical fiction, Early works to 1800",1,141,Manifest_LitAndLang2,0.007042254,1780,0,"BQ,  TY, P",,
6979,1099000202.xml,1099000202,N012822,1784,"The ring, a novel: In a Series of Letters. By a Young Lady. In Three Volumes. ...",Volume 2,Young Lady,"Dublin : printed for S. Price, W. & H. Whitestone, R. Moncrieffe, T. Walker, G. Burnet, J. Exshaw, L. White, P. Byrne, R. Burton, W. M`Kenzie, M,DCC,LXXXIV. [1784].","Biographical fiction, Early works to 1800",1,126,Manifest_LitAndLang2,0.007874016,1780,1,FN,IN,
6983,1101200302.xml,1101200302,T094333,1799,"The false friend: a domestic story. By Mary Robinson, Author of Poems, Walsingham, Angelina, Hubert de Sevrac, &c. &c. In four volumes. ...",Volume 2,"Robinson, Mary","London : printed for T.N. Longman and O. Rees, Paternoster-Row, 1799.","Epistolary fiction, English, Early works to 1800",1,345,Manifest_LitAndLang2,0.002890173,1790,1,FN,C,
6986,1101300101.xml,1101300101,N017919,1754,"The guardian. In two volumes. With a translation of the mottos and quotations, likewise, the authors names of such as are known, prefixed to each number. ...",Volume 1,Anon,"Dublin : printed for William Williamson, Bookseller, at Mecaenas's-Head in Bride-Street, M,DCC,LIV. [1754].","Great Britain, Politics and government, 1702-1714, Periodicals",1,445,Manifest_LitAndLang2,0.002242152,1750,0,"SM, CW",,
6991,1101400202.xml,1101400202,N019117,1751,"The lucubrations of Isaac Bickerstaff, Esq; |...",Volume 2,"Steele, Richard, Sir","Dublin : printed for G. Risk, G. and A. Ewing, and W. Smith, Booksellers in Dame-Street, MDCCLI. [1751].",English essays,1,346,Manifest_LitAndLang2,0.002881844,1750,0,"BQ, TY, CW, P",,
6992,1101400203.xml,1101400203,N019117,1751,"The lucubrations of Isaac Bickerstaff, Esq; |...",Volume 3,"Steele, Richard, Sir","Dublin : printed for G. Risk, G. and A. Ewing, and W. Smith, Booksellers in Dame-Street, MDCCLI. [1751].",English essays,1,334,Manifest_LitAndLang2,0.002985075,1750,0,"TY, CW",,
7027,1104700300.xml,1104700300,T166301,1799,"A grammar of the Dutch language; by Conradus Schwiers, D.D. Member of the Netherland Society, and Eldest Minister of the Dutch Church of Austin Friars.",0,"Schwiers, Conradus","London : printed for G. G. and J. Robinson, Paternoster-Row, 1799.","Dutch language, Grammar",1,356,Manifest_LitAndLang2,0.00280112,1790,0,"LS, LB, TY",,NN
7038,1105000502.xml,1105000502,N017770,1754,"Dialogues of the dead; together with some fables, composed for the education of a prince. By the late M. de Fenelon, Preceptor To The Infants Of France, And Afterwards Archbishop-Duke Of Cambray. Newly translated from the French by Mr. Elphingston. ... . Containing The Dialogues Of The Ancients.",Volume 2,"F<c3><a9>nelon, Fran<c3><a7>ois de Salignac de La Mothe-","Glasgow : printed and sold by Robert and Andrew Foulis, MDCCLIV. [1754].","Fables, English, Early works to 1800, Imaginary conversations, Early works to 1800, Translations, Early works to 1800",1,217,Manifest_LitAndLang2,0.004587156,1750,0,LB,,
7043,1105200701.xml,1105200701,N015829,1773,"The beauties of the Spectators, Tatlers, and Guardians, connected and digested under alphabetical heads. In three volumes. ...",Volume 1,Anon,"London : printed for the proprietors, and sold by the booksellers in town and country, M.DCC.LXXIII. [1773].","English essays, 18th century",1,345,Manifest_LitAndLang2,0.002890173,1770,0,"SM, TY, LB",,
7044,1105200702.xml,1105200702,N015829,1773,"The beauties of the Spectators, Tatlers, and Guardians, connected and digested under alphabetical heads. In three volumes. ...",Volume 2,Anon,"London : printed for the proprietors, and sold by the booksellers in town and country, M.DCC.LXXIII. [1773].","English essays, 18th century",1,350,Manifest_LitAndLang2,0.002849003,1770,0,"BQ, P, LB, CW",,
7055,1108700200.xml,1108700200,T130828,1746,"De primigenio Etruscorum alphabeto dissertatio. Autore Joanne Swinton, A. M. ex Aede Christi Oxon. & R. S. S.",0,"Swinton, John","Oxonii : e Theatro Sheldoniano, MDCCXLVI. [1746].","Latin fiction, Early works to 1800",1,7,Manifest_LitAndLang2,0.125,1740,1,FN,IT,NN
7058,1108800200.xml,1108800200,T017496,1761,Self examination explained and recommended. In Two Discourses. By Samuel Clark.,0,"Clark, Samuel, assistant at Dr. Ashworth's Academy","[London?] : [s.n.], Printed in the Year 1761. [1761].","Sermons, English, 18th century",1,47,Manifest_LitAndLang2,0.020833333,1760,1,FN,C,
7062,1108900500.xml,1108900500,N016183,1763,The adventures of Sir Launcelot Greaves. By the author of Roderick Random.,0,"Smollett, Tobias George","Dublin : printed by James Hoey, junior, 1763.",English fiction,1,287,Manifest_LitAndLang2,0.003472222,1760,0,"SM, CW, LB, P, TY",,
7063,1108900603.xml,1108900603,N018662,1740,"The free-thinker: or, essays of wit and humour. Written by Dr. Boulter, ... the Right Honourable Richard West, ... the Reverend Dr. Gilbert Burnet, the Reverend Mr. Henry Stephens, and Ambrose Philips, ... In three volumes.",Volume 3,"Philips, Ambrose","London : printed for John Hinton, 1740.","Freethinkers, Periodicals, Early works to 1800",1,266,Manifest_LitAndLang2,0.003745318,1740,1,FN,IT,
7064,1109000100.xml,1109000100,T121007,1789,"Fortescue; or, the soldier's reward: a characteristic novel. In one volume.",0,Anon,"Dublin : printed for Mess. P. Byrne, P. Wogan, J. Moore, and B. Dornin, M,DCC,LXXXIX. [1789].","English fiction, 18th century",1,291,Manifest_LitAndLang2,0.003424658,1780,0,"P, TY, CW, SM, BQ, LB",,
