Unnamed: 0,Filename,DocumentID,ESTC_ID,Date,Title,Vol_Number,Author,Imprint,Field_Headings,fn_pages,nofn_pages,TableName,fn.percent,decade,footnotes_present
7521,1189501302.xml,1189501302,N011339,1781,Letters between two lovers and their friends. By the author of Letters supposed to have been written by Yorick and Eliza. In three volumes. ...,Volume 2,"Combe, William","Dublin : printed by Brett Smith, for Messrs, Price, Sleator, Sheppard, E. Cross, Jenkin, Burnet, Moncrieffe, Walker, White, Beatty, Burton, Byrne, and Exshaw, MDCCLXXXI.[1781].","Epistolary fiction, English, Early works to 1800",1,94,Manifest_LitAndLang2,0.010526316,1780,0
7541,1192400102.xml,1192400102,N006221,1789,"Emmeline, the orphan of the castle. By Charlotte Smith. In four volumes. ...",Volume 2,"Smith, Charlotte Turner","London : printed for T. Cadell, in the Strand, MDCCLXXXIX. [1789].","English fiction, 18th century",1,277,Manifest_LitAndLang2,0.003597122,1780,0
7550,1196000101.xml,1196000101,N030972,1774,"The earl of Douglas, an English story. From the French of the Countess D'Anois. In three volumes. By the translator of Dorval; Observations on the Greeks; Christiana, Queen of Sweden, &c, &c. Vol. I.",Volume 1,"Aulnoy, Madame d' (Marie-Catherine)","Lynn : printed by W. Whittingham; and sold by R. Baldwin, Paternoster-Row, London, MDCCLXXIV. [1774].","French fiction, Translations into English, 18th century",1,190,Manifest_LitAndLang2,0.005235602,1770,0
7571,1196500500.xml,1196500500,T162761,1767,"The complete letter-writer; or, polite English secretary. Containing, familiar letters on the most common occasions in life. Also a variety of more elegant letters for examples and improvement of style, ... To which is prefix'd a plain and compendious grammer [sic] of th English tongue. ...",0,Anon,"London : printed for Stanley Crowder, and Benjamin Collins, in Salisbury, 1767.","Letter writing, Early works to 1800",1,262,Manifest_LitAndLang2,0.003802281,1760,0
7581,1199100300.xml,1199100300,N030725,1734,Aventures du chevalier des Grieux et de Manon Lescaut. Par Mr. de ***. Auteur des Memoires d'un homme de qualit<c3><a9>.,0,"Pr<c3><a9>vost, abb<c3><a9>","Londres [i.e.Paris?] : chez les freres Constant a L'Enseigne de L'Inconstance, M.DCC.XXXIV. [1734].","Adventure stories, Early works to 1800",1,318,Manifest_LitAndLang2,0.003134796,1730,0
7594,1206600104.xml,1206600104,N013485,1756,The rambler. In four volumes. ...,Volume 4,"Johnson, Samuel","London : printed for A. Millar, in the Strand; J. Hodges; J. and J. Rivington; R. Baldwin; and B. Collins, MDCCLVI. [1756].",1796,1,273,Manifest_LitAndLang2,0.003649635,1750,0
7606,1206800300.xml,1206800300,N030461,1798,"Galat<c3><a9>e, pastorale; imit<c3><a9>e de Cervantes, par M. de Florian.",0,Florian,"Londres : de l'imprimerie de Baylis, pour A. Dulau et Co.; et T. Boosey, 1798.","Pastoral fiction, French, Early works to 1800",1,149,Manifest_LitAndLang2,0.006666667,1790,0
7638,1209800700.xml,1209800700,T075396,1724,Love in excess; or the fatal enquiry: a novel. In three parts. By Mrs. Eliza Haywood.,0,"Haywood, Eliza Fowler","London : printed for Dan. Browne junr.; and Sam. Chapman, 1724.","English fiction, 18th century",1,327,Manifest_LitAndLang2,0.00304878,1720,0
7667,1210502000.xml,1210502000,T148051,1718,"The theory or system of several new inhabited worlds, lately discover'd and pleasantly describ'd: in five nights conversation with Madam the Marchioness of *** Written in French by the famous Mons. Fontanelle. Made English by Mrs. Behn.",0,"Fontenelle, Bernard Le Bovier de","London : [s.n.], Printed in the Year MDCCXVIII. [1718].","English fiction, 18th century",1,442,Manifest_LitAndLang2,0.002257336,1710,0
7673,1210600400.xml,1210600400,T165369,1796,"Cheap Repository. The history of Hester Wilmot; or, the second part of the Sunday school.",0,"More, Hannah","[London] : Sold by J. Marshall, Printer to the Cheap Repository for Religious and Moral Tracts) No. 17, Queen-Street, Cheapside, and No. 4, Aldermary Church-Yard; and R. White, Piccadilly, London. By S. Hazard, at Bath; J. Elder, at Edinburgh, and by all Booksellers, Newsmen, and Hawkers, in Town and Country. Great Allowance will be made to Shopkeepers and Hawkers, [1796].",Christian life,1,15,Manifest_LitAndLang2,0.0625,1790,0
7720,1217200802.xml,1217200802,N051256,1796,"Under the patronage of her grace the duchess of Rutland: Hermitage, a novel, by J. B. Fisher. ...",Volume 2,"Fisher, Joshua Bridges","[London?] : printed for the author, 1796.","English fiction, 18th century",1,190,Manifest_LitAndLang2,0.005235602,1790,0
7726,1217400102.xml,1217400102,N033188,1769,The hermit. A novel. By a lady. In two volumes. ...,Volume 2,"Gunning, Mrs. (Susannah)","London : printed for H. Gardner, opposite St. Clement's Church, Strand; and sold by J. Walter, at Charing-Cross; and G. Pearch, at No. 12, in Cheapside, MDCCLXIX. [1769].","English fiction, 18th century",1,187,Manifest_LitAndLang2,0.005319149,1760,0
7727,1217400201.xml,1217400201,T174950,1780,"Masquerades; or, what you will. By the author of Eliza Warwick, &c. In four volumes. ...",Volume 1,Author of Eliza Warwick,"London : printed for J. Bew, in Pater-Noster-Row, MDCCLXXX. [1780].","[Warwick, Eliza,], Early works to 1800, Biography, 18th century",1,232,Manifest_LitAndLang2,0.004291845,1780,0
7749,1219601201.xml,1219601201,T076282,1783,The two mentors: a modern story. By the author of The old English baron.,Volume 1,"Reeve, Clara","Dublin : printed for S. Price, W. and H. Whitestone, W. Colles, W. Gilbert, R. Moncrieffe, T. Walker, J. Beatty, J. Exshaw, L. White, R. Burton, P. Byrne, J. Cash, M,DCC,LXXXIII. [1783].","Epistolary fiction, English, Early works to 1800",1,328,Manifest_LitAndLang2,0.003039514,1780,0
7751,1219601900.xml,1219601900,T014775,1800,Yorick's sentimental journey.,0,"Sterne, Laurence","[Lund] : Printed at Lund, by J. Lundblad, 1800.","Italy, Social life and customs, France, Social life and customs",1,311,Manifest_LitAndLang2,0.003205128,1800,0
7752,1219700201.xml,1219700201,N008708,1798,"Instructive rambles in London, and the adjacent villages. Designed to amuse the mind, and improve the understanding of youth. By Elizabeth Helme. In two volumes. ...",Volume 1,"Helme, Elizabeth","London : printed for T. N. Longman; and E. Newbery, 1798.","English essays, 18th century",1,214,Manifest_LitAndLang2,0.004651163,1790,0
7775,1220301400.xml,1220301400,T065267,1790,"The new and complete universal letter-writer or, whole art of polite correspondence. Containing a great variety of plain, easy, entertaining, and familiar original letters, ... By Henry Hogg, ...",0,"Hogg, Henry","London : printed for Alex. Hogg, [1790?].","Letter writing, Early works to 1800",1,114,Manifest_LitAndLang2,0.008695652,1790,0
7780,1220600103.xml,1220600103,T068154,1776,"Arabian nights entertainments: consisting of one thousand and one stories, told by the Sultaness of the Indies, to divert the Sultan from the Execution of a bloody Vow he had made to marry a Lady every Day, and have her cut off next Morning, to avenge himself for the Disloyalty of his first Sultaness, &c. Containing A better Account of the Customs, Manners, and Religion of the Eastern Nations, viz. Tartars, Persians and Indians, than is to be met with in any Author hitherto published. Translated into French from the Arabian Mss. by M. Galland, of the Royal Academy; and now done into English from the last Paris edition. ...",Volume 3,Anon,"Dublin : printed for W. Whitestone, J. Sheppard, B. Corcoran, J. Potts, R. Cross, W. Watson, D. Chamberlaine, H. Burrowes, J. Holy, F. Smith, J. Williams, W. Colles, T. Armitage, W. Wilson, T. Walker, C. Jenkin, R. Moncrieffe, W. Spotswood, E. Cross, T. Wilkinson, P Higley, M. Mills, J Hillary, J. Beatty, and C. Talbot, M,DCC,LXXVI. [1776].","French fiction, 18th century, Translations into English",1,326,Manifest_LitAndLang2,0.003058104,1770,0
7782,1220700101.xml,1220700101,T162210,1797,Clarentine. A novel. In two volumes. By Mrs. Bennett. Vol. I.,Volume 1,"Burney, Sarah Harriet","Dublin : printed by P. Wogan, No. ... Old Bridge, 1797.","English fiction, 18th century",1,262,Manifest_LitAndLang2,0.003802281,1790,0
7783,1220700102.xml,1220700102,T162210,1797,Clarentine. A novel. In two volumes. By Mrs. Bennett. Vol. I.,Volume 2,"Burney, Sarah Harriet","Dublin : printed by P. Wogan, No. ... Old Bridge, 1797.","English fiction, 18th century",1,243,Manifest_LitAndLang2,0.004098361,1790,0
7796,1221000204.xml,1221000204,T168396,1794,"The rambler. By Samuel Johnson, L.L.D. In Four Volumes. ...",Volume 4,"Johnson, Samuel","London : printed for P. Dodsley, R. Owen, and other booksellers, MDCCXCIV. [1794].","1796, Great Britain, Intellectual life, Great Britain, Social life and customs",1,283,Manifest_LitAndLang2,0.003521127,1790,0
7799,1221100600.xml,1221100600,T162293,1782,"The complete fabulist: or, a choice collection of moral and entertaining fables, in prose and verse, from the best authors, ancient and modern. Designed for the Instruction of both Sexes, as well as The use of English Schools. Containing 240 Fables, which are nearly as many more than have appeared in any Book on the Subject extant, at the Price. The second edition. By G. Grey, Author of the Epitome of the History of England.",0,"Grey, G. (Gilbert)","Newcastle upon Tyne : printed for Thomas Slack, M.DCC.XXXII. [1782?].",Recipes,1,274,Manifest_LitAndLang2,0.003636364,1780,0
7803,1223800101.xml,1223800101,T167270,1779,Collection complette des ouvres de M. de Cr<c3><a9>billon le fils. ...,Volume 1,"Cr<c3><a9>billon, Claude Prosper Jolyot de","Londres [i.e. Frankfurt : Varrentrap], M.DCC.LXXIX. [1779].","French fiction, 18th century",1,517,Manifest_LitAndLang2,0.001930502,1770,0
7809,1224000107.xml,1224000107,T167270,1779,Collection complette des ouvres de M. de Cr<c3><a9>billon le fils. ...,Volume 7,"Cr<c3><a9>billon, Claude Prosper Jolyot de","Londres [i.e. Frankfurt : Varrentrap], M.DCC.LXXIX. [1779].","French fiction, 18th century",1,479,Manifest_LitAndLang2,0.002083333,1770,0
7811,1224100102.xml,1224100102,T152721,1755,The adventures of Roderick Random. In two volumes. ...,Volume 2,"Smollett, Tobias George","London : printed for A. Millar, in the Strand; J. Hodges, near London Bridge; J. and J. Rivington, in St. Paul's Church Yard; and R. Baldwin, and M. Cooper, in Pater-Noster-Row, MDCCLV. [1755].","Adventure stories, English, Early works to 1800",1,335,Manifest_LitAndLang2,0.00297619,1750,0
7823,1224400100.xml,1224400100,T167256,1715,"A collection of letters, extracted from the most celebrated French authors. Viz. The Chevalier de M<c3><a9>r<c3><a9>, Boursault, Fontenelle, Balzac, ... Made English by Tamworth Reresby, Esq;",0,Anon,"London : printed by T. Howlatt, for J. Graves, 1715.","French letters, Translations into English, English letters, Translations into French",1,331,Manifest_LitAndLang2,0.003012048,1710,0
7824,1224400201.xml,1224400201,T168401,1783,The rambler. In four volumes. ...,Volume 1,"Johnson, Samuel","London : printed for W. Osborne, G. Thompson, W. Kearsly, J. Davis, G. Burnet, N. Taylor, and R. Fox, MDCCLXXXIII. [1783].",1796,1,290,Manifest_LitAndLang2,0.003436426,1780,0
7825,1224400202.xml,1224400202,T168401,1783,The rambler. In four volumes. ...,Volume 2,"Johnson, Samuel","London : printed for W. Osborne, G. Thompson, W. Kearsly, J. Davis, G. Burnet, N. Taylor, and R. Fox, MDCCLXXXIII. [1783].",1796,1,278,Manifest_LitAndLang2,0.003584229,1780,0
7844,1226800100.xml,1226800100,N042531,1754,The adventures of Jerry Buck. By Mr. John Slade.,0,"Slade, John","London : printed for T. Osborne, in Grays-Inn, MDCCLIV. [1754].","English fiction, 18th century",1,222,Manifest_LitAndLang2,0.004484305,1750,0
7853,1230200500.xml,1230200500,T150424,1789,"An abridgement of the new Robinson Crusoe; an instructive and entertaining history, for the use of children of both sexes. Translated from the French. Embellished with thirty-two beautiful cuts.",0,"Defoe, Daniel","London : printed for John Stockdale, 1789.","Voyages, Imaginary, Shipwrecks, Juvenile literature, Survival after airplane accidents, shipwrecks, etc., Juvenile literature",1,183,Manifest_LitAndLang2,0.005434783,1780,0
7854,1230200700.xml,1230200700,T151165,1795,I diporti di Messer Girolamo Parabosco.,0,"Parabosco, Girolamo","Londra [i.e. Leghorn] : presso Riccardo Bancker, 1795.","Italian fiction, 18th century",1,361,Manifest_LitAndLang2,0.002762431,1790,0
422,1232800102.xml,1232800102,N028077,1796,The correspondence of Theodosius and Constantia before and after her taking the veil. Two volumes in one. ... . Cooke's edition. Embellished with superb engravings.,Volume 2,"Langhorne, John","London : printed for C. Cooke, No. 17, Paternoster-Row, and sold by all the booksellers in Great-Britain, [1796?].",English fiction,1,71,Manifest_HistAndGeo,0.013888889,1790,0
7868,1234100302.xml,1234100302,T200767,1793,"Evelina; or, a young lady's entrance into the world. In two volumes. ...",Volume 2,"Burney, Fanny","Dublin : printed for Messrs. J. Moore, and J. Rice, College-Green, 1793.","Epistolary fiction, English, Early works to 1800",1,290,Manifest_LitAndLang2,0.003436426,1790,0
7889,1234802501.xml,1234802501,N021129,1760,"The scotch marine: or, memoirs of the life of Celestina; a young lady, who secretly deserting her family, spent two years in strict amity, as a man, with her beloved Castor. Containing a relation of the various fortunes she ran with him in that Time, without a Discovery or Suspicion of her Sex. Her Marriage afterwards with Cario, a North-Briton, in New-England; her Voyage with that Gentleman to this Kingdom; and their Adventures here, till their Return to Scotland. Including a great Diversity of surprising Incidents. Printed from the Original Manuscript, for the Justification of her Character. ...",Volume 1,Anon,"London : printed for J. Robinson, in Ludgate-Street, [1760?].","English fiction, 18th century",1,221,Manifest_LitAndLang2,0.004504505,1760,0
7940,1240501600.xml,1240501600,N028496,1760,"A collection of new songs. Containing. 1. Cymon and Iphigenia. 2. On pleasure's smooth wings, &c. 3. The cuckow's nest. 4. The jest. Num. VIII.",0,Anon,"[Worcester] : Sold by S. Gamidge, Worcester, and Mr. Martin, Birmingham, [1760?].","Songs, English",1,7,Manifest_LitAndLang2,0.125,1760,0
7943,1240600200.xml,1240600200,N032417,1799,Belisarius. A tale. By M. Marmontel. Member of the French Academy. Cooke's Edition. Embellished with superb engravings.,0,"Marmontel, Jean-Fran<c3><a7>ois","London : printed by J. D. Dewick, No. 20, Aldersgate-Street; for C. Cooke, No. 17, Paternoster-Row. And sold by all the booksellers in Great Britain and Ireland, [1799?].","Belisarius,, 505 (ca.)-565, Fiction, Early works to 1800, French fiction, 18th century, Translations into English",1,148,Manifest_LitAndLang2,0.006711409,1790,0
7955,1240801601.xml,1240801601,N045862,1772,"Ermina; or, the fair recluse. A novel. In a series of letters by a lady, author of Dorinda Calsby [sic], &c. Two volumes. ...",Volume 1,"Lady, author of Dorinda Catsby &c.","London : printed for S. Bladon, 1772.","Epistolary fiction, English, Early works to 1800",1,268,Manifest_LitAndLang2,0.003717472,1770,0
7962,1240901800.xml,1240901800,N045778,1780,"The town and country jester; or, a new fund of genuine wit and good humour. Containing the most complete, rational, merry, diverting, and humourous collection of agreeable entertainment for winter evenings and a leisure Hour, ever before published in the English Language. Among the Originals which chiefly compose this Work, and which are the Productions of the first Geniuses of the present Age, will be found the greatest and best selected Variety of Good Sayings Witty Jests Bon Mots Repartees Jokes Puns Bulls Quibbles Tales Stories Adventures Narrations Anecdotes Waggeries Double Entendics Hob Nobs Whims Frolicks Humbugs Witticisms Fables Smart Observations Ingenious Flights, &c. Likewise excellent Conundrums, Epigrams, Rebusses, Epitaphs, Merry Poems, &c. And a capital List of the best Toasts and Sentiments now used in public and private Companies by Persons of both Sexes. Together with The complete English songster; being a choice collection of all the most esteemed new songs, now Sung at Vauxhall, Ranelagh, the London Theatres, and other Assemblies, throughout the Kingdom.",0,Anon,"London : printed for Alex. Hogg, no. 16, and J. Macgowan, no. 27, in Paternoster-Row , [1780?].","English wit and humor, Early works to 1800",1,122,Manifest_LitAndLang2,0.008130081,1780,0
